time,ukf_X x,ukf_X y,ukf_X z,ukf_X k
2026-04-21T20:17:10Z,0.31281861662864685,0.816196858882904,-0.13374026119709015,0.4669911861419678
2026-04-21T20:17:20Z,0.1977183073759079,0.8070916533470154,-0.21770647168159485,0.5119712352752686
2026-04-21T20:17:30Z,-0.015370907261967659,0.749871551990509,-0.28926578164100647,0.5947955846786499
2026-04-21T20:17:40Z,-0.15098096430301666,0.67755526304245,-0.3240296244621277,0.6427506804466248
2026-04-21T20:17:50Z,-0.2695397734642029,0.6039096713066101,-0.3317660987377167,0.6727352142333984
2026-04-21T20:18:00Z,-0.3304676413536072,0.558103084564209,-0.32868054509162903,0.6864992380142212
2026-04-21T20:18:10Z,-0.3966962695121765,0.5212085247039795,-0.3196904957294464,0.6846691370010376
2026-04-21T20:18:20Z,-0.44747769832611084,0.49839726090431213,-0.30940085649490356,0.6750073432922363
2026-04-21T20:18:30Z,-0.5149158835411072,0.45446300506591797,-0.28506413102149963,0.6686279773712158
2026-04-21T20:18:40Z,-0.5568113923072815,0.42956408858299255,-0.26673173904418945,0.6590067744255066
2026-04-21T20:18:50Z,-0.5851649045944214,0.41305869817733765,-0.2485651969909668,0.6520582437515259
2026-04-21T20:19:00Z,-0.5997713208198547,0.40446433424949646,-0.23647712171077728,0.6486613750457764
2026-04-21T20:19:10Z,-0.6091458201408386,0.3996335566043854,-0.2282358855009079,0.6458659768104553
2026-04-21T20:19:20Z,-0.6121193766593933,0.39702108502388,-0.2245236188173294,0.6459670066833496
2026-04-21T20:19:30Z,-0.6099746227264404,0.3968212902545929,-0.21957622468471527,0.6498076915740967
2026-04-21T20:19:40Z,-0.6052998900413513,0.39851635694503784,-0.21524553000926971,0.6545732021331787
2026-04-21T20:19:50Z,-0.599571168422699,0.4029044508934021,-0.21029093861579895,0.65875643491745
2026-04-21T20:20:00Z,-0.5768051743507385,0.425332248210907,-0.2196422517299652,0.6619256138801575
2026-04-21T20:20:10Z,-0.5475974678993225,0.44969120621681213,-0.23026388883590698,0.667003333568573
2026-04-21T20:20:20Z,-0.5273286700248718,0.4650653600692749,-0.2370700091123581,0.6704002618789673
2026-04-21T20:20:30Z,-0.513176441192627,0.47776326537132263,-0.24946008622646332,0.6679534316062927
2026-04-21T20:20:40Z,-0.48208311200141907,0.49678894877433777,-0.27378904819488525,0.6677097082138062
2026-04-21T20:20:50Z,-0.4829820692539215,0.5027446150779724,-0.2722598612308502,0.6632124781608582
2026-04-21T20:21:00Z,-0.4920397400856018,0.5028233528137207,-0.26305046677589417,0.6602045297622681
2026-04-21T20:21:10Z,-0.4971253275871277,0.502903401851654,-0.2539132535457611,0.6599110960960388
2026-04-21T20:21:20Z,-0.4988267421722412,0.5016759037971497,-0.24730896949768066,0.6620661020278931
2026-04-21T20:21:30Z,-0.4977281987667084,0.5006500482559204,-0.24307550489902496,0.6652296185493469
2026-04-21T20:21:40Z,-0.4956408143043518,0.5009161233901978,-0.2406904399394989,0.6674513816833496
2026-04-21T20:21:50Z,-0.4705435037612915,0.508491039276123,-0.255617618560791,0.6743035316467285
2026-04-21T20:22:00Z,-0.44767144322395325,0.5174058675765991,-0.26940977573394775,0.6777166128158569
2026-04-21T20:22:10Z,-0.461521714925766,0.5032371282577515,-0.2551437020301819,0.6845815181732178
2026-04-21T20:22:20Z,-0.4648839235305786,0.5048635005950928,-0.2531206011772156,0.6818546056747437
2026-04-21T20:22:30Z,-0.45333486795425415,0.5217469930648804,-0.2661193311214447,0.6718989014625549
2026-04-21T20:22:40Z,-0.47058600187301636,0.5303886532783508,-0.2583255171775818,0.6561286449432373
2026-04-21T20:22:50Z,-0.4876135587692261,0.5315588116645813,-0.24801501631736755,0.646658182144165
2026-04-21T20:23:00Z,-0.4978208541870117,0.531503438949585,-0.24070967733860016,0.6416677236557007
2026-04-21T20:23:10Z,-0.4998319149017334,0.5322973132133484,-0.23634646832942963,0.6410679221153259
2026-04-21T20:23:20Z,-0.49908486008644104,0.5338309407234192,-0.2341914176940918,0.6411654949188232
2026-04-21T20:23:30Z,-0.49576666951179504,0.5366225838661194,-0.2334146648645401,0.641692578792572
2026-04-21T20:23:40Z,-0.46365436911582947,0.5485859513282776,-0.2571994662284851,0.6464724540710449
2026-04-21T20:23:50Z,-0.43716540932655334,0.5591323375701904,-0.2780050039291382,0.6472794413566589
2026-04-21T20:24:00Z,-0.4236915111541748,0.5673434138298035,-0.29014864563941956,0.6437551379203796
2026-04-21T20:24:10Z,-0.4347233176231384,0.5700594186782837,-0.28625231981277466,0.6356945037841797
2026-04-21T20:24:20Z,-0.4601624310016632,0.567603349685669,-0.26903507113456726,0.6274528503417969
2026-04-21T20:24:30Z,-0.47560587525367737,0.5655615329742432,-0.25630560517311096,0.6230944395065308
2026-04-21T20:24:40Z,-0.46524369716644287,0.5702111721038818,-0.26278355717658997,0.6239811778068542
2026-04-21T20:24:50Z,-0.43806493282318115,0.58083575963974,-0.284649521112442,0.6242623925209045

